Issue # from Github,Issue URL,Issue title from Github,Name of org in Record ID,Record ID,Related ID,Name of org in Related ID,Relationship of Related ID to Record ID,Current location of Related ID
,,,"NHK Technologies, Inc. (Japan)",https://ror.org/02660n541,https://ror.org/01s8tz949,Japan Broadcasting Corporation (Japan),Parent,Release
,,,"NTT DOCOMO, Inc. (Japan)",https://ror.org/03n2yfa15,https://ror.org/00berct97,NTT (Japan),Parent,Release
,,,"SCREEN Semiconductor Solutions Co., Ltd. (Japan)",https://ror.org/00aywkt47,https://ror.org/00p4am161,SCREEN (Japan),Parent,Release
,,,"DNP Scientific Analysis Center, Inc. (Japan)",https://ror.org/026jzvq81,https://ror.org/01be2k939,Dai Nippon Printing (Japan),Parent,Release
,,,"DNP Scientific Analysis Center, Inc. (Japan)",https://ror.org/026jzvq81,https://ror.org/05xhmzx41,Ube (Japan),Related,Release
,,,"Amada WELD TECH Co., Ltd. (Japan)",https://ror.org/00fb7cy83,https://ror.org/01se4qt95,Amada (Japan),Successor,Release
,,,SNBL INA Ltd. (Japan),https://ror.org/02gav4q94,https://ror.org/01sqm5e44,Shin Nippon Biomedical Laboratories (Japan),Parent,Release
,,,Air Liquide Laboratories (Japan),https://ror.org/01z7r2306,https://ror.org/0431b2v07,Air Liquide (France),Parent,Release
,,,H&F Corporation (Japan),https://ror.org/02hb3rv49,https://ror.org/01se4qt95,Amada (Japan),Parent,Release
,,,NTT DATA Group Corporation (Japan),https://ror.org/055m49s16,https://ror.org/00berct97,NTT (Japan),Parent,Release
,,,"GAEART Co., Ltd. (Japan)",https://ror.org/037q5st78,https://ror.org/022h3vn82,"Kumagai GUMI Co., Ltd. (Japan)",Parent,Release
,,,Kanebo Cosmetics Inc. (Japan),https://ror.org/01rz1x825,https://ror.org/016t1kc57,Kao Corporation (Japan),Parent,Release
,,,"Konami Amusement Co., Ltd. (Japan)",https://ror.org/037skhk65,https://ror.org/052gr6m21,Konami (Japan),Parent,Release
,,,"Kobelco Research Institute, Inc. (Japan)",https://ror.org/02a1vsn34,https://ror.org/01d36yb27,Kobe Steel (Japan),Parent,Release
,,,GENE Design Inc. (Japan),https://ror.org/02wmjrw38,https://ror.org/044mkdq33,Ajinomoto (Japan),Parent,Release
,,,"Japan Tissue Engineering Co., Ltd. (Japan)",https://ror.org/00r4g4w23,https://ror.org/038kxkq33,Teijin (Japan),Parent,Release
,,,Japan Engine Corporation (Japan),https://ror.org/0507a7736,https://ror.org/02aq67p44,Mitsubishi Heavy Industries (Japan),Related,Release
,,,"Sokkia Co., Ltd. (Japan)",https://ror.org/04aex8w95,https://ror.org/01qktm695,Topcon Corporation (Japan),Parent,Release
,,,"Sokkia Topcon Co., Ltd. (Japan)",https://ror.org/009fqbp69,https://ror.org/03fevzd03,Topcon (Japan),Parent,Release
,,,Mitsubishi Chemical Techno-Research Corporation (Japan),https://ror.org/005g63q28,https://ror.org/05d8avs16,Mitsubishi Chemical (Japan),Parent,Release
,,,Tatsuno Corporation (Japan),https://ror.org/043h3tz45,https://ror.org/01wx7v544,Tatsuno Europe (Czechia),Child,Release
,,,Denso IT Laboratory Inc. (Japan),https://ror.org/05hv2ye71,https://ror.org/04hkpfa76,Denso (Japan),Parent,Release
,,,"Toyota InfoTechnology Center Co., Ltd. (Japan)",https://ror.org/013rn5g35,https://ror.org/02zqm6r10,Toyota Motor Corporation (Japan),Successor,Release
,,,"Nagano Tomato Co., Ltd. (Japan)",https://ror.org/0024dzj89,https://ror.org/00bavmx73,Nippon Flour Mills (Japan),Parent,Release
,,,"THK Precision Co., Ltd. (Japan)",https://ror.org/039694376,https://ror.org/02ex0xe53,THK (Japan),Parent,Release
,,,Nissei Corporation (Japan),https://ror.org/01zpca449,https://ror.org/01skwyh03,Nissan Chemical Corporation (Japan),Parent,Release
,,,"Noritake Coated Abrasive Co., Ltd. (Japan)",https://ror.org/0306q1q41,https://ror.org/019r8b147,Noritake (Japan),Parent,Release
