html_url,id,names.types.ror_display,status,types,names.types.alias,names.types.label,,names.types.acronym,links.type.website,links.type.wikipedia,domains,established,external_ids.type.fundref.all,external_ids.type.fundref.preferred,external_ids.type.grid.all,external_ids.type.grid.preferred,external_ids.type.isni.all,external_ids.type.isni.preferred,external_ids.type.wikidata.all,external_ids.type.wikidata.preferred,city,country,locations.geonames_id,parent_relationships,related_relationships,successor_relationships
,https://ror.org/00gdv3j64,Centro Ciência Viva de Lagos*pt,active,facility,,Centro Ciência Viva de Lagos*pt,,,https://lagos.cienciaviva.pt,,lagos.cienciaviva.pt,,,,,,0000 0005 0629 2283,0000 0005 0629 2283,,,Lagos,Portugal,2267226,https://ror.org/018jp3h36,,
,https://ror.org/00y9q1296,Centro Ciência Viva de Tavira*pt,active,facility,,Centro Ciência Viva de Tavira*pt,,,https://tavira.cienciaviva.pt,,tavira.cienciaviva.pt,,,,,,0000 0005 0629 2291,0000 0005 0629 2291,,,Tavira,Portugal,2262744,https://ror.org/018jp3h36,,
,https://ror.org/026pt7089,Centro Ciência Viva de Vila do Conde*pt,active,facility,,Centro Ciência Viva de Vila do Conde*pt,,CCVVC*pt,https://viladoconde.cienciaviva.pt,,viladoconde.cienciaviva.pt,,,,,,0000 0005 0997 0705,0000 0005 0997 0705,,,Vila do Conde,Portugal,2732649,https://ror.org/018jp3h36,,
,https://ror.org/04m8g9b03,Centro Ciência Viva do Algarve*pt,active,facility,,Centro Ciência Viva do Algarve*pt,,,https://www.ccvalg.pt,,ccvalg.pt,,,,,,0000 0005 0629 2304,0000 0005 0629 2304,,,Faro,Portugal,2268337,https://ror.org/018jp3h36,,
,https://ror.org/0300tmz02,Centro Cultural de Belém*pt,active,facility,,Centro Cultural de Belém*pt,,CCB*pt,https://www.ccb.pt,,ccb.pt,,,,,,0000 0004 0632 8373,0000 0004 0632 8373,,,Lisboa,Portugal,2267057,,,
,https://ror.org/032typz45,Centro de Arqueologia da Almada*pt,active,facility,,Centro de Arqueologia da Almada*pt,,,https://www.caa.org.pt,,caa.org.pt,,,,,,0000 0004 0393 0414,0000 0004 0393 0414,,,Almada,Portugal,2271961,,,
,https://ror.org/028j67555,Centro de Ciências e Tecnologias da Engenharia Mecânica e Aeroespacial*pt,active,facility,,Centro de Ciências e Tecnologias da Engenharia Mecânica e Aeroespacial*pt,,,https://aerospace.ubi.pt,,aerospace.ubi.pt,,,,,,0000 0004 5896 1955,0000 0004 5896 1955,,,Covilhã,Portugal,2740313,,,
,https://ror.org/03ms6mt76,Centro de Conservação das Borboletas de Portugal*pt,active,facility,,Centro de Conservação das Borboletas de Portugal*pt,,,http://www.tagis.pt,,tagis.pt,,,,,,0000 0005 0631 530X,0000 0005 0631 530X,,,Portalegre,Portugal,2264507,,,
,https://ror.org/00nmxt396,Centro de Empresas Inovadoras*pt,active,facility,,Centro de Empresas Inovadoras*pt,,CEI*pt,http://www.cataa-cei.pt,,cataa-cei.pt,,,,,,0000 0004 6789 6390,0000 0004 6789 6390,,,Castelo Branco,Portugal,2269513,,,
,https://ror.org/04gtv2261,Centro de Estudos Avançados em Direito Francisco Suárez*pt,active,facility,Centro de Investigação Francisco Suárez*pt,Centro de Estudos Avançados em Direito Francisco Suárez*pt,,,https://cead.ulusofona.pt,,cead.ulusofona.pt,,,,,,0000 0005 1090 3614,0000 0005 1090 3614,,,Lisboa,Portugal,2267057,https://ror.org/05xxfer42,,
,https://ror.org/05qqsty43,Centro de Estudos M. Manuela Eloi International Language School*pt,active,facility,,Centro de Estudos M Manuela Eloi International Language School*pt,,,https://cestudosmeloi.weebly.com,,cestudosmeloi.weebly.com,,,,,,0000 0004 5897 5249,0000 0004 5897 5249,,,Santo André,Portugal,8014159,,,
,https://ror.org/018j01b27,Centro de Formação de Associação de Escolas Braga/Sul*pt,active,facility,,Centro de Formação de Associação de Escolas Braga/Sul*pt,,CFAEBS*pt,https://www.cfaebragasul.com,,,,,,,,0000 0004 9340 0467,0000 0004 9340 0467,,,Braga,Portugal,2742032,,,
,https://ror.org/02qy1gq34,Centro de Gestão Empresa Agrícola Entre Douro e Côa*pt,active,facility,,Centro de Gestão Empresa Agrícola Entre Douro e Côa*pt,,CGEADC*pt,https://cgdourocoa.pt,,cgdourocoa.pt,,,,,,0000 0005 1091 4532,0000 0005 1091 4532,,,Vila Nova de Foz Côa,Portugal,2732546,,,
,https://ror.org/008wzj148,Centro de Intervenção Para o Desenvolvimento Amílcar Cabral*pt,active,facility,,Centro de Intervenção Para o Desenvolvimento Amílcar Cabral*pt,,CIDAC*pt,https://www.cidac.pt,,cidac.pt,,,,,,0000 0005 1094 2285,0000 0005 1094 2285,,,Lisboa,Portugal,2267057,,,
,https://ror.org/01bbb4v96,Centro de Investigação e Informação da Música Portuguesa*pt,active,facility,,Centro de Investigação e Informação da Música Portuguesa*pt,,CIIMP*pt,https://www.mic.pt,,mic.pt,,,,,,0000 0004 6412 5611,0000 0004 6412 5611,,,Parede,Portugal,2265169,,,
,https://ror.org/0349akt15,Centro de Investigação em Ciências da Construção*pt,active,facility,,Centro de Investigação em Ciências da Construção*pt,,CICC*pt,https://www.itecons.uc.pt/projectos/cicc/,,,,,,,,0000 0004 5928 1759,0000 0004 5928 1759,,,Coimbra,Portugal,2740637,,,
,https://ror.org/02ed58631,Centro de Psicologia Aplicada do Exército*pt,active,facility,,Centro de Psicologia Aplicada do Exército*pt,,CPAE*pt,https://www.exercito.pt/pt/quem-somos/organizacao/ceme/cmdpess/cpae,,,,,,,,0000 0004 6441 5467,0000 0004 6441 5467,,,Queluz,Portugal,2264268,,,
,https://ror.org/023nv2019,Centro de Tecnologia e Inovação Industrial*pt,active,facility,,Centro de Tecnologia e Inovação Industrial*pt,,,https://citin.pt,,citin.pt,,,,,,0000 0005 1253 8446,0000 0005 1253 8446,,,Arcos de Valdevez,Portugal,2742804,,,
,https://ror.org/02k5qyv44,Centro Interpretativo do Tapete de Arraiolos*pt,active,facility,,Centro Interpretativo do Tapete de Arraiolos*pt,,CITA*pt,https://www.tapetedearraiolos.pt,,tapetedearraiolos.pt,,,,,,0000 0005 1081 1621,0000 0005 1081 1621,,,Arraiolos,Portugal,2271488,,,
,https://ror.org/01j69h118,Centro Nacional de Cultura*pt,active,facility,,Centro Nacional de Cultura*pt,,CNC*pt,https://www.cnc.pt,,cnc.pt,,,,,,0000 0004 8033 2186,0000 0004 8033 2186,,,Lisboa,Portugal,2267057,,,
,https://ror.org/03p8snc64,Centro Operativo e Tecnológico Hortofrutícola Nacional*pt,active,facility,,Centro Operativo e Tecnológico Hortofrutícola Nacional*pt,,COTHN*pt,https://www.cothn.pt,,cothn.pt,,,,,,0000 0004 9338 1286,0000 0004 9338 1286,,,Alcobaça,Portugal,2272147,,,
,https://ror.org/03mpjj471,Centro para a Valorização de Resíduos*pt,active,facility,,Centro para a Valorização de Resíduos*pt,,CRV*pt,https://www.cvresiduos.pt,,cvresiduos.pt,,,,,,0000 0000 8563 5195,0000 0000 8563 5195,,,Guimarães,Portugal,2738752,,,
,https://ror.org/03h1a3963,Centro para o Direito Ambiental e Desenvolvimento Sustentado*pt,active,facility,,Centro para o Direito Ambiental e Desenvolvimento Sustentado*pt,,,http://www.euronatura.pt,,euronatura.pt,,,,,,0000 0004 9338 7645,0000 0004 9338 7645,,,Lisboa,Portugal,2267057,,,
,https://ror.org/03mhbwz88,Centro Português de Fotografia*pt,active,facility,,Centro Português de Fotografia*pt,,CPF*pt,https://cpf.pt,,cpf.pt,,,,,,0000 0001 2170 8428,0000 0001 2170 8428,,,Porto,Portugal,2735943,,,
,https://ror.org/03nhgb791,Centro Protocolar de Formação Profissional para Jornalistas*pt,active,facility,,Centro Protocolar de Formação Profissional para Jornalistas*pt,,,https://www.cenjor.pt,,cenjor.pt,,,,,,0000 0005 0633 1457,0000 0005 0633 1457,,,Lisboa,Portugal,2267057,,,
,https://ror.org/02eqqc684,Centro Social Paroquial São Romão de Carnaxide*pt,active,facility,,Centro Social Paroquial São Romão de Carnaxide*pt,,,https://cspcarnaxide.wixsite.com/centrosocial,,,,,,,,0000 0004 9332 023X,0000 0004 9332 023X,,,Carnaxide,Portugal,2270157,,,
,https://ror.org/00byekp78,CHAM Centro de Humanidades*pt,active,facility,,CHAM Centro de Humanidades*pt,,,https://cham.fcsh.unl.pt,,cham.fcsh.unl.pt,,,,,,0000 0001 2037 4366,0000 0001 2037 4366,,,Lisboa,Portugal,2267057,,,
,https://ror.org/02bxa4w69,English Language Centre*en,active,facility,,English Language Centre*en,,ELC*pt,https://www.elc-cascais.com,,elc-cascais.com,,,,,,0000 0004 5897 5214,0000 0004 5897 5214,,,Cascais,Portugal,2269594,,,
,https://ror.org/05tfx2624,Estação Nacional de Fruticultura Vieira Natividade*pt,active,facility,,Estação Nacional de Fruticultura Vieira Natividade*pt,,ENFVN*pt,https://www.iniav.pt/organica/polos-serv-desc/polo-alcobaca,,,,,,,,0000 0005 1091 5199,0000 0005 1091 5199,,,Alcobaça,Portugal,2272147,https://ror.org/01fqrjt38,,
,https://ror.org/052023y69,Laboratório Hercules Herança Cultural Estudos e Salvaguarda*pt,active,facility,,Laboratório Hercules Herança Cultural Estudos e Salvaguarda*pt,,,https://www.hercules.uevora.pt,,hercules.uevora.pt,,,,,,0000 0004 5897 1424,0000 0004 5897 1424,,,Évora,Portugal,2268406,https://ror.org/02gyps716,,
,https://ror.org/003zsfh57,Laboratório de Energia Solar*pt,active,facility,,Laboratório de Energia Solar*pt,,,https://www.lneg.pt/lab/laboratorio-de-energia-solar/,,,,,,,,0000 0004 6419 1424,0000 0004 6419 1424,,,Lisboa,Portugal,2267057,https://ror.org/00w7v1v77,,
,https://ror.org/02qdtzh46,Centro de Instrumentação Científica*pt,active,facility,,Centro de Instrumentação Científica*pt,,LNEC CIC*pt,https://www.lnec.pt/instrumentacao-cientifica/pt/,,,,,,,,0000 0004 5928 102X,0000 0004 5928 102X,,,Lisboa,Portugal,2267057,https://ror.org/03bvw9g02,,
,https://ror.org/01xw0b717,Modatex Centro de Formação Profissional da Indústria Têxtil Vestuário Confecção e Lanifícios*pt,active,facility,,Modatex Centro de Formação Profissional da Indústria Têxtil Vestuário Confecção e Lanifícios*pt,,,https://www.modatex.pt,,modatex.pt,,,,,,0000 0005 1091 4508,0000 0005 1091 4508,,,Porto,Portugal,2735943,,,
,https://ror.org/016s2am02,MOVELTEX Centro de Competências e de Incubação de Empresas*pt,active,facility,,MOVELTEX Centro de Competências e de Incubação de Empresas*pt,,,https://moveltex.com,,moveltex.com,,,,,,0000 0004 6792 9754,0000 0004 6792 9754,,,Paços de Ferreira,Portugal,2736883,,,
,https://ror.org/04ddmn863,Rede Nacional de Centros Integrais de Câncer*pt,active,facility,,Rede Nacional de Centros Integrais de Câncer*pt,,RNCCC*pt,,,,,,,,,0000 0005 0633 894X,0000 0005 0633 894X,,,Porto,Portugal,2735943,,,
,https://ror.org/01sxyfe19,Space & Earth Geodetic Analysis Laboratory*en,active,facility,,Space & Earth Geodetic Analysis Laboratory*en,,SEGAL*en,https://segal.ubi.pt,,segal.ubi.pt,,,,,,0000 0005 1250 8917,0000 0005 1250 8917,,,Covilhã,Portugal,2740313,,,
,https://ror.org/020wxam75,Unidade de Investigação Vidro e Cerâmica para as Artes*pt,active,facility,,Unidade de Investigação Vidro e Cerâmica para as Artes*pt,,,https://vicarte.org,,vicarte.org,,,,,,0000 0004 5897 2363,0000 0004 5897 2363,,,Caparica,Portugal,7116497,,,
,https://ror.org/02339sc10,United Nations University Operating Unit on Policy-Driven Electronic Governance*en,active,facility,,United Nations University Operating Unit on Policy-Driven Electronic Governance*en,,UNU-EGOV*en,https://unu.edu/egov,,,,,,,,0000 0004 6004 8313,0000 0004 6004 8313,,,Guimaraes,Portugal,2738752,https://ror.org/04kkx4y96,,
,https://ror.org/051t7v989,Laboratório de Educação a Distância e E-learning*pt,active,facility,,Laboratório de Educação a Distância e E-learning*pt,,UAb LE@D*pt,https://lead.uab.pt,,lead.uab.pt,,,,,,0000 0004 5928 1054,0000 0004 5928 1054,,,Lisboa,Portugal,2267057,https://ror.org/02rv3w387,,
,https://ror.org/00xtxt091,Centro de Estudos de Arquitetura Cidade e Território*pt,active,facility,,Centro de Estudos de Arquitetura Cidade e Território*pt,,UAL CEACT*pt,https://autonoma.pt/investigacao/centro-de-estudos-de-arquitectura-cidade-e-territorio/,,,,,,,,0000 0005 1091 4444,0000 0005 1091 4444,,,Lisboa,Portugal,2267057,https://ror.org/01ryrwk91,,
,https://ror.org/05sd8gr95,Centro de Investigação e Desenvolvimento em Ciências Jurídicas Ratio Legis*pt,active,facility,,Centro de Investigação e Desenvolvimento em Ciências Jurídicas Ratio Legis*pt,,,https://ratiolegis.autonoma.pt,,ratiolegis.autonoma.pt,,,,,,0000 0004 6419 078X,0000 0004 6419 078X,,,Lisboa,Portugal,2267057,https://ror.org/01ryrwk91,,
,https://ror.org/05s5t4n42,Centro de Investigação em Ciências Históricas*pt,active,facility,,Centro de Investigação em Ciências Históricas*pt,,UAL CICH*pt,http://cich.autonoma.pt,,cich.autonoma.pt,,,,,,0000 0005 1091 4719,0000 0005 1091 4719,,,Lisboa,Portugal,2267057,https://ror.org/01ryrwk91,,
,https://ror.org/0466t8w27,echLab Centro de Investigação em Tecnologias*pt,active,facility,,echLab Centro de Investigação em Tecnologias*pt,,,https://autonoma.pt/investigacao/https-techlab-autonoma-pt/,,,,,,,,0000 0004 8351 0099,0000 0004 8351 0099,,,Lisboa,Portugal,2267057,https://ror.org/01ryrwk91,,
,https://ror.org/01wh89t26,Centro Criatividade Digital*pt,active,facility,Universidade Católica Portuguesa Centro Criatividade Digital*pt,Centro Criatividade Digital*pt,,,https://artes.porto.ucp.pt/ccd,,,,,,,,0000 0005 1090 4000,0000 0005 1090 4000,,,Porto,Portugal,2735943,https://ror.org/03b9snr86,,
,https://ror.org/04f9q6692,Centro de Estudos de História Religiosa*pt,active,facility,,Centro de Estudos de História Religiosa*pt,,UCP CEHR*pt,https://cehr.ucp.pt,,cehr.ucp.pt,,,,,,0000 0001 0725 014X,0000 0001 0725 014X,,,Lisboa,Portugal,2267057,https://ror.org/03b9snr86,,
,https://ror.org/02vbb6770,Centro de Estudos Europeus*pt,active,facility,,Centro de Estudos Europeus*pt,,UCP IEP*pt,https://iep.lisboa.ucp.pt/pt-pt/centro-de-estudos-europeus,,,,,,,,0000 0004 9338 1331,0000 0004 9338 1331,,,Lisboa,Portugal,2267057,https://ror.org/03b9snr86,,
,https://ror.org/00zgs5r70,Centro de Investigação em Teologia e Estudos da Religião*pt,active,facility,,Centro de Investigação em Teologia e Estudos da Religião*pt,,UCP CITER*pt,https://citer.ucp.pt,,citer.ucp.pt,,,,,,0000 0005 1090 3956,0000 0005 1090 3956,,,Lisboa,Portugal,2267057,https://ror.org/03b9snr86,,
,https://ror.org/05mm0t389,Escola de Pós-Graduação e Formação Avançada*pt,active,facility,,Escola de Pós-Graduação e Formação Avançada*pt,,,https://fch.lisboa.ucp.pt/epgfa,,,,,,,,0000 0005 1340 6488,0000 0005 1340 6488,,,Lisboa,Portugal,2267057,https://ror.org/03b9snr86,,
,https://ror.org/03v11jn59,Instituto Superior de Direito Canónico*pt,active,facility,,Instituto Superior de Direito Canónico*pt,,UCP ISDC*pt,https://isdc.lisboa.ucp.pt,,isdc.lisboa.ucp.pt,,,,,,0000 0001 1009 4344,0000 0001 1009 4344,,,Lisboa,Portugal,2267057,https://ror.org/03b9snr86,,
,https://ror.org/01w6gdg13,Centro de Biotecnologia e Química Fina*pt,active,facility,,Centro de Biotecnologia e Química Fina*pt,,UCP CBQF*pt,https://cbqf.esb.ucp.pt,,cbqf.esb.ucp.pt,,,,,,0000 0004 5896 3256,0000 0004 5896 3256,,,Porto,Portugal,2735943,https://ror.org/03b9snr86,,
,https://ror.org/05g3svt72,Centro da Ciências e Tecnologias Mecânicas e Aeroespaciais*pt,active,facility,,Centro da Ciências e Tecnologias Mecânicas e Aeroespaciais*pt,,UBI C-MAST*pt,https://www.ubi.pt/Entidade/C-MAST,,,,,,,,0000 0004 5896 1955,0000 0004 5896 1955,,,Covilhã,Portugal,2740313,https://ror.org/03nf36p02,,
,https://ror.org/052qcyn36,Centro de Formação Interação UBI Tecido Empresarial*pt,active,facility,,Centro de Formação Interação UBI Tecido Empresarial*pt,,UBI CFIUTE*pt,https://www.ubi.pt/entidade/CFIUTE,,,,,,,,0000 0005 1091 1331,0000 0005 1091 1331,,,Covilhã,Portugal,2740313,https://ror.org/03nf36p02,,
,https://ror.org/03z899093,Centro de Investigação em Sistemas Electromecatrónicos*pt,active,facility,,Centro de Investigação em Sistemas Electromecatrónicos*pt,,CISE*pt,https://www.cise.ubi.pt,,cise.ubi.pt,,,,,,0000 0004 5895 9142,0000 0004 5895 9142,,,Covilhã,Portugal,2740313,https://ror.org/03nf36p02,,
,https://ror.org/058dvej55,Centro de Matemática e Aplicações*pt,active,facility,,Centro de Matemática e Aplicações*pt,,CMA*pt,https://www.cmaubi.ubi.pt,,cmaubi.ubi.pt,,,,,,0000 0004 5896 2560,0000 0004 5896 2560,,,Covilhã,Portugal,2740313,https://ror.org/03nf36p02,,
,https://ror.org/00bjc2870,Instituto Coordenador da Investigação*pt,active,facility,,Instituto Coordenador da Investigação*pt,,UBI ICI*pt,https://www.ubi.pt/Entidade/ICI,,,,,,,,0000 0004 5928 1548,0000 0004 5928 1548,,,Covilhã,Portugal,2740313,https://ror.org/03nf36p02,,
,https://ror.org/058k6gb21,Centro de Investigação de Matemática e Aplicações*pt,active,facility,,Centro de Investigação de Matemática e Aplicações*pt,,UMa CIMA*pt,https://www.uma.pt/investigacao/centro-de-ciencias-matematicas/,,,,,,,,0000 0004 8350 0018,0000 0004 8350 0018,,,Funchal,Portugal,2267827,https://ror.org/0442zbe52,,
,https://ror.org/00wdyvz26,Centro de Investigação em Educação*pt,active,facility,,Centro de Investigação em Educação*pt,,UMA CIE*pt,https://cie.uma.pt,,cie.uma.pt,,,,,,0000 0004 6413 8922,0000 0004 6413 8922,,,Funchal,Portugal,2267827,https://ror.org/0442zbe52,,
,https://ror.org/04kt8mw18,Madeira N-Lincs*pt,active,facility,,Madeira N-Lincs*pt,,,https://www.uma.pt/investigacao/madeira-n-lincs/,,,,,,,,0000 0005 0631 5481,0000 0005 0631 5481,,,Funchal,Portugal,2267827,https://ror.org/0442zbe52,,
,https://ror.org/0125ne927,Centro de Estudos de Desenvolvimento Turístico*pt,active,facility,Universidade da Maia Centro de Estudos de Desenvolvimento Turístico*pt,Centro de Estudos de Desenvolvimento Turístico*pt,,ISMAI CEDTUR*pt,https://cedtur.umaia.pt,,cedtur.umaia.pt,,,,,,0000 0005 1090 4051,0000 0005 1090 4051,,,Maia,Portugal,2738014,,,
,https://ror.org/04bw6mb63,Centro de Investigação em Marketing e Análise de Dados*pt,active,facility,,Centro de Investigação em Marketing e Análise de Dados*pt,,UA CIMAD*pt,https://www.ua.pt/pt/cimad,,,,,,,,0000 0004 5928 1660,0000 0004 5928 1660,,,Aveiro,Portugal,2742611,https://ror.org/00nt41z93,,
,https://ror.org/03hwdys44,Laboratório de Investigação e Reabilitação Respiratória*pt,active,facility,,Laboratório de Investigação e Reabilitação Respiratória*pt,,,https://www.ua.pt/pt/lab3r,,,,,,,,0000 0005 1165 6993,0000 0005 1165 6993,,,Aveiro,Portugal,2742611,https://ror.org/00nt41z93,,
,https://ror.org/04e5cqn96,Riscos e Sustentabilidade na Construção*pt,active,facility,,Riscos e Sustentabilidade na Construção*pt,,RISCO*pt,https://www.ua.pt/pt/risco,,,,,,,,0000 0004 5897 2099,0000 0004 5897 2099,,,Aveiro,Portugal,2742611,https://ror.org/00nt41z93,,
,https://ror.org/0311zw396,Centro de Direito Biomédico*pt,active,facility,,Centro de Direito Biomédico*pt,,UC CDB*pt,https://www.centrodedireitobiomedico.org,,centrodedireitobiomedico.org,,,,,,0000 0001 2176 9204,0000 0001 2176 9204,,,Coimbra,Portugal,2740637,https://ror.org/04z8k9a98,,
,https://ror.org/002wn1w29,Centro de Direito do Consumo*pt,active,facility,,Centro de Direito do Consumo*pt,,UC CDC*pt,https://cdc.fd.uc.pt,,cdc.fd.uc.pt,,,,,,0000 0005 0629 3542,0000 0005 0629 3542,,,Coimbra,Portugal,2740637,https://ror.org/04z8k9a98,,
,https://ror.org/03e4pc311,Centro de Estudos Farmaceuticos*pt,active,facility,,Centro de Estudos Farmaceuticos*pt,,,,,,,,,,,0000 0004 5938 4520,0000 0004 5938 4520,,,Coimbra,Portugal,2740637,https://ror.org/04z8k9a98,,
,https://ror.org/05dsdbp53,Centro de Física Computacional*pt,active,facility,,Centro de Física Computacional*pt,,,,,,,,,,,0000 0004 5938 4504,0000 0004 5938 4504,,,Coimbra,Portugal,2740637,https://ror.org/04z8k9a98,,
,https://ror.org/02ksxxs60,Centro de Literatura Portuguesa*pt,active,facility,,Centro de Literatura Portuguesa*pt,,CLP*pt,https://www.uc.pt/fluc/clp,,,,,,,,0000 0001 2294 6882,0000 0001 2294 6882,,,Coimbra,Portugal,2740637,https://ror.org/04z8k9a98,,
,https://ror.org/00jm8vk13,Instituto de Direito das Empresas e do Trabalho*pt,active,facility,,Instituto de Direito das Empresas e do Trabalho*pt,,IDET*pt,https://idet.fd.uc.pt,,idet.fd.uc.pt,,,,,,0000 0005 0628 8188,0000 0005 0628 8188,,,Coimbra,Portugal,2740637,https://ror.org/04z8k9a98,,
,https://ror.org/03wax1305,Instituto de Direito Penal Económico e Europeu*pt,active,facility,,Instituto de Direito Penal Económico e Europeu*pt,,IDPEE*pt,https://idpee.fd.uc.pt,,idpee.fd.uc.pt,,,,,,0000 0001 2195 1532,0000 0001 2195 1532,,,Coimbra,Portugal,2740637,https://ror.org/04z8k9a98,,
,https://ror.org/0008p2x82,Instituto de Estudos Clássicos*pt,active,facility,,Instituto de Estudos Clássicos*pt,,IEC*pt,https://www.uc.pt/fluc/eclassicos/iec,,,,,,,,0000 0005 0628 8196,0000 0005 0628 8196,,,Coimbra,Portugal,2740637,https://ror.org/04z8k9a98,,
,https://ror.org/00hy0kp07,Instituto Jurídico da Comunicação*pt,active,facility,,Instituto Jurídico da Comunicação*pt,,IJC*pt,https://www.fd.uc.pt/ijc,,,,,,,,0000 0001 1958 3726,0000 0001 1958 3726,,,Coimbra,Portugal,2740637,https://ror.org/04z8k9a98,,
