html_url,id,names.types.ror_display,status,types,names.types.alias,names.types.label,names.types.acronym,links.type.website,links.type.wikipedia,domains,established,external_ids.type.fundref.all,external_ids.type.fundref.preferred,external_ids.type.grid.all,external_ids.type.grid.preferred,external_ids.type.isni.all,external_ids.type.isni.preferred,external_ids.type.wikidata.all,external_ids.type.wikidata.preferred,city,country,locations.geonames_id,NID,_decision,_reason,_matched_keyword
,https://ror.org/05jmaav66,Associacao Brasileira de Educacao Medica*pt,active,other,Associação Brasileira de Educação Médica*pt,Associacao Brasileira de Educacao Medica*pt,,https://www.abem-educmed.org.br,,abem-educmed.org.br,,,,,,,,,,Brasília,Brazil,3469058,,keep,keyword:keep,associacao
,https://ror.org/02f6x9y41,Malaysian Nature Society*en,active,other,Persatuan Pencinta Alam*id,Malaysian Nature Society*en,,https://www.mns.my,,mns.my,,,,,,,,,,Kuala Lumpur,Malaysia,1735161,,keep,keyword:keep,persatuan
,https://ror.org/04777th88,Nepal Society of Engineering Geology*en,active,other,नेपाल इन्जिनियरिंङ भू-विज्ञान समाज*ne,Nepal Society of Engineering Geology*en,NSEG,https://www.nseg.org.np,,nseg.org.np,,,,,,,,,,Kathmandu,Nepal,1283240,,keep,keyword:keep,society
,https://ror.org/004yaz930,Docomomo International*en,active,other,Associacao Docomomo Internacional*es,Docomomo International*en,,https://docomomo.com,,docomomo.com,,,,,,,,,,Delft,Netherlands,2757345,,keep,keyword:keep,associacao
,https://ror.org/03b40b242,Society of Extension Education Gujarat*en,active,other,,Society of Extension Education Gujarat*en,,https://www.gjoee.org,,gjoee.org,,,,,,,,,,Anand,India,1278685,,keep,keyword:keep,society
,https://ror.org/011h7ac38,Polish Cognitive Linguistic Association*en,active,other,Polskie Towarzystwo Językoznawstwa Kognitywnego*pl,Polish Cognitive Linguistic Association*en,PTJK,http://ptjk.org.pl,,ptjk.org.pl,,,,,,,,,,Rzeszow,Poland,759734,,keep,keyword:keep,association
,https://ror.org/0477cy109,Korea Society of Basic Design & Art*en,active,other,KSBDA (Korea Society of Basic Design & Art)*en,Korea Society of Basic Design & Art*en,,https://basic.or.kr,,basic.or.kr,,,,,,,,,,Seoul,"Korea, Republic of",1835848,,keep,keyword:keep,society
,https://ror.org/00ceqga02,Sociedade de Anestesiologia do Estado de São Paulo*pt,active,other,Sociedade de Anestesiologia do Estado de Sao Paulo*pt;São Paulo State Society of Anesthesiology*en;Sao Paulo State Society of Anesthesiology*en,Sociedade de Anestesiologia do Estado de São Paulo*pt,SAESP,https://www.saesp.org.br,,saesp.org.br,,,,,,,,,,Sao Paulo,Brazil,3448439,,keep,keyword:keep,sociedade
,https://ror.org/03dqf7z63,Associacao Internacional de Pesquisa na Graduacao em Pedagogia*pt,active,other,Associação Internacional de Pesquisa na Graduação em Pedagogia*pt,Associacao Internacional de Pesquisa na Graduacao em Pedagogia*pt,AINPGP,https://ainpgp.org,,ainpgp.org,,,,,,,,,,Pau dos Ferros,Brazil,3392775,,keep,keyword:keep,associacao
,https://ror.org/04tj69924,Indian Society for Education and Environment*en,active,other,,Indian Society for Education and Environment*en,,https://www.iseeadyar.org,,iseeadyar.org,,,,,,,,,,Chennai,India,1264527,,keep,keyword:keep,society
,https://ror.org/05c7rgn41,Asociacion Argentina de Ortopedia y Traumatologia*es,active,other,,Asociacion Argentina de Ortopedia y Traumatologia*es,,https://aaot.org.ar,,aaot.org.ar,,,,,,,,,,CABA,Argentina,3435910,,keep,keyword:keep,asociacion
,https://ror.org/05nsja522,Korean Public Law Association*en,active,other,,Korean Public Law Association*en,,https://kpla-global.imweb.me,,kpla-global.imweb.me,,,,,,,,,,Seoul,"Korea, Republic of",1835848,,keep,keyword:keep,association
,https://ror.org/0131dfe08,Perkumpulan Entomologi Kesehatan Indonesia*id,active,other,Indonesian Association of Medical Entomology*en,Perkumpulan Entomologi Kesehatan Indonesia*id,PEKI,https://peki.or.id,,peki.or.id,,,,,,,,,,Jakarta Pusat,Indonesia,1630460,,keep,keyword:keep,perkumpulan
,https://ror.org/00hp9fy29,Asociación Colombiana de Nutrición Clínica*es,active,other,Asociacion Colombiana de Nutricion Clinica*es,Asociación Colombiana de Nutrición Clínica*es,,https://www.nutriclinicacolombia.org,,nutriclinicacolombia.org,,,,,,,,,,Bogota,Colombia,3688689,,keep,keyword:keep,asociacion
,https://ror.org/00m41fp32,Societe Internationale d'Urologie*fr,active,other,Société Internationale d’Urologie*de,Societe Internationale d'Urologie*fr,,https://www.siu-urology.org,,siu-urology.org,,,,,,,,,,Montreal,Canada,6077243,,keep,keyword:keep,societe
,https://ror.org/027arvs80,APESC - Associacao Pro-Ensino em Santa Cruz do Sul*pt,active,other,Associacao Pro-Ensino em Santa Cruz do Sul*pt,APESC - Associacao Pro-Ensino em Santa Cruz do Sul*pt,,https://apesc.net.br,,apesc.net.br,,,,,,,,,,Santa Cruz do Sul,Brazil,3450269,,keep,keyword:keep,associacao
,https://ror.org/00w7gjp48,The Korean Society of Mineral and Energy Resources Engineers*en,active,other,Korean Society of Mineral and Energy Resources Engineers*en,The Korean Society of Mineral and Energy Resources Engineers*en,,http://www.ksmer.or.kr,,ksmer.or.kr,,,,,,,,,,Seoul,"Korea, Republic of",1835848,,keep,keyword:keep,society
,https://ror.org/01fh1mt47,Pakistan Society of Neurosurgeons*en,active,other,,Pakistan Society of Neurosurgeons*en,,https://www.pakjns.org,,pakjns.org,,,,,,,,,,Lahore,Pakistan,1172451,,keep,keyword:keep,society
,https://ror.org/04wr1q872,Association for the Assessment of Learning in Higher Education*en,active,other,,Association for the Assessment of Learning in Higher Education*en,AALHE,https://www.aalhe.org,,aalhe.org,,,,,,,,,,Wales,United States,4161400,,keep,keyword:keep,association
,https://ror.org/04nwjxs40,Shree Dadu Educational Society*en,active,other,,Shree Dadu Educational Society*en,,https://shreedadueducational.com,,shreedadueducational.com,,,,,,,,,,Sanganer,India,1257433,,keep,keyword:keep,society
,https://ror.org/02hd28n30,Irish Dental Association*en,active,other,,Irish Dental Association*en,,https://www.dentist.ie,,dentist.ie,,,,,,,,,,Sandyford,Ireland,3315278,,keep,keyword:keep,association
,https://ror.org/044y6rn77,Sociedad de Endodoncia de Chile*es,active,other,,Sociedad de Endodoncia de Chile*es,SOCENDO,https://www.socendochile.cl,,socendochile.cl,,,,,,,,,,Las Condes,Chile,3884447,,keep,keyword:keep,sociedad
,https://ror.org/01b2zj539,Estudios Irlandeses*es,active,other,Spanish Association of Irish Studies*en,Estudios Irlandeses*es,,https://aedei.es,,aedei.es,,,,,,,,,,Burgos,Spain,3127461,,keep,keyword:keep,association
,https://ror.org/05b3mkh21,Korean Gerontological Nursing Society*en,active,other,,Korean Gerontological Nursing Society*en,,https://jkgn.org,,jkgn.org,,,,,,,,,,Seoul,"Korea, Republic of",1835848,,keep,keyword:keep,society
,https://ror.org/03khdf638,ISP Management (M) Sdn Bhd*en,active,other,The Incorporated Society of Planters*en,ISP Management (M) Sdn Bhd*en,,https://www.isp.org.my,,isp.org.my,,,,,,,,,,Petaling Jaya,Malaysia,1735158,,keep,keyword:keep,society
,https://ror.org/02t9rjc05,Asociacion Espanola de Asesores Fiscales (AEDAF)*es,active,other,,Asociacion Espanola de Asesores Fiscales (AEDAF)*es,,https://www.aedaf.es,,aedaf.es,,,,,,,,,,Madrid,Spain,3117735,,keep,keyword:keep,asociacion
,https://ror.org/004ppfh39,Sociedad Española de Agricultura Ecológica y Agroecología*es,active,other,Spanish Society of Organic Agriculture and Agroecology*en;Sociedad Espanola de Agricultura Ecologica y Agroecologia*es,Sociedad Española de Agricultura Ecológica y Agroecología*es,SEAE,https://www.agroecologia.net,,agroecologia.net,,,,,,,,,,Catarroja,Spain,2519690,,keep,keyword:keep,sociedad
,https://ror.org/03vbcp824,Libyan Association for Research in Education and E-learning*en,active,other,,Libyan Association for Research in Education and E-learning*en,LAREE,https://www.laree.org.ly,,laree.org.ly,,,,,,,,,,Bani Walid,Libya,2218840,,keep,keyword:keep,association
,https://ror.org/02q2rr014,Sociedade Portuguesa de Enfermagem em Doente Crítico*pt,active,other,Sociedade Portuguesa de Enfermagem em Doente Critico*pt,Sociedade Portuguesa de Enfermagem em Doente Crítico*pt,SPEDC,https://www.spedc.pt,,spedc.pt,,,,,,,,,,Coimbra,Portugal,2740637,,keep,keyword:keep,sociedade
,https://ror.org/01m566v34,Sociedad Chilena de Arqueologia*es,active,other,Chilean Society of Archeology (SChA)*en,Sociedad Chilena de Arqueologia*es,,http://www.scha.cl,,scha.cl,,,,,,,,,,Santiago,Chile,3871336,,keep,keyword:keep,sociedad
,https://ror.org/04qwqbg76,Arts and Science Undergraduate Society*en,active,other,,Arts and Science Undergraduate Society*en,ASUS,https://www.queensasus.com,,queensasus.com,,,,,,,,,,Kingston,Canada,5992500,,keep,keyword:keep,society
,https://ror.org/0045m9s94,Sociedad Espanola de Hidrologia Medica*es,active,other,,Sociedad Espanola de Hidrologia Medica*es,,https://www.hidromed.org,,hidromed.org,,,,,,,,,,Madrid,Spain,3117735,,keep,keyword:keep,sociedad
,https://ror.org/04zzsb206,Associação Nacional de Gerontologia Social*pt,active,other,Associacao Nacional de Gerontologia Social*es,Associação Nacional de Gerontologia Social*pt,ANGES,https://anges.pt,,anges.pt,,,,,,,,,,Pombal,Portugal,2264575,,keep,keyword:keep,associacao
,https://ror.org/04xg8g057,Persatuan Perawat Nasional Indonesia*id,active,other,,Persatuan Perawat Nasional Indonesia*id,,https://ppniindonesia.org,,ppniindonesia.org,,,,,,,,,,Jagakarsa,Indonesia,1642941,,keep,keyword:keep,persatuan
,https://ror.org/030hs5966,Polish Communication Association*en,active,other,Polskie Towarzystwo Komunikacji Spolecznej*pl,Polish Communication Association*en,,https://ptks.pl,,ptks.pl,,,,,,,,,,Lublin,Poland,765876,,keep,keyword:keep,association
,https://ror.org/00ny3h386,"""Medycyna Praktyczna"" Spolka Jawna*pl",active,other,Medycyna Praktyczna*pl;Towarzystwo Internistow Polskich*pl;Polish Society of Internal Medicine*en,"""Medycyna Praktyczna"" Spolka Jawna*pl",,https://www.mp.pl,,mp.pl,,,,,,,,,,Krakow,Poland,3094802,,keep,keyword:keep,towarzystwo
,https://ror.org/04vgv5302,Gesellschaft Schweizer Tierarztinnen und Tierarzte*de,active,other,,Gesellschaft Schweizer Tierarztinnen und Tierarzte*de,,https://www.gstsvs.ch,,gstsvs.ch,,,,,,,,,,Bern,Switzerland,2661552,,keep,keyword:keep,gesellschaft
,https://ror.org/025nrgb62,Southeast Asia Mental Health and Counseling Association*en,active,other,,Southeast Asia Mental Health and Counseling Association*en,,https://www.samhca.org,,samhca.org,,,,,,,,,,Ulak Karang,Indonesia,12472774,,keep,keyword:keep,association
,https://ror.org/02gz2qb95,Society for UAP Studies*en,active,other,,Society for UAP Studies*en,,https://www.societyforuapstudies.org,,societyforuapstudies.org,,,,,,,,,,Los Angeles,United States,5368361,,keep,keyword:keep,society
,https://ror.org/051mafs92,The Chartered Association of Sport and Exercise Sciences*en,active,other,Chartered Association of Sport and Exercise Sciences*en,The Chartered Association of Sport and Exercise Sciences*en,,https://www.cases.org.uk,,cases.org.uk,,,,,,,,,,Leeds,United Kingdom,2644688,,keep,keyword:keep,association
,https://ror.org/055tb7t74,Society for the Advancement of Material and Process Engineering - SAMPE*en,active,other,,Society for the Advancement of Material and Process Engineering - SAMPE*en,,https://www.sampe.org,,sampe.org,,,,,,,,,,Diamond Bar,United States,5342992,,keep,keyword:keep,society
,https://ror.org/01wg0jw10,Society for Education in Anesthesia*en,active,other,,Society for Education in Anesthesia*en,,https://www.seahq.org,,seahq.org,,,,,,,,,,Milwaukee,United States,5263045,,keep,keyword:keep,society
,https://ror.org/01fap0x21,Pakistan Psychiatric Society*en,active,other,,Pakistan Psychiatric Society*en,,https://ppspk.com,,ppspk.com,,,,,,,,,,Karachi,Pakistan,1174872,,keep,keyword:keep,society
,https://ror.org/02qj8fv82,The Chromatographic Society*en,active,other,ChromSoc*en;Chromatographic Society*en,The Chromatographic Society*en,,https://www.chromsoc.com,,chromsoc.com,,,,,,,,,,Salisbury,United Kingdom,2638664,,keep,keyword:keep,society
,https://ror.org/00y0y7h86,Towarzystwo Naukowe Organizacji i Kierownictwa*pl,active,other,,Towarzystwo Naukowe Organizacji i Kierownictwa*pl,,https://tnoik.org,,tnoik.org,,,,,,,,,,Warszawa,Poland,756135,,keep,keyword:keep,towarzystwo
,https://ror.org/033csp271,Association des Pharmaciens des Établissements de Santé du Québec (A.P.E.S.)*fr,active,other,Association des Pharmaciens des Etablissements de Sante du Quebec (A.P.E.S.)*fr,Association des Pharmaciens des Établissements de Santé du Québec (A.P.E.S.)*fr,,https://www.apesquebec.org,,apesquebec.org,,,,,,,,,,Montreal,Canada,6077243,,keep,keyword:keep,association
,https://ror.org/00jy5vr54,Nepal Dental Association*en,active,other,,Nepal Dental Association*en,,http://www.nda.org.np,,nda.org.np,,,,,,,,,,Balkumari,Nepal,7979368,,keep,keyword:keep,association
,https://ror.org/04yves252,Scalpel Surgical Society*en,active,other,,Scalpel Surgical Society*en,,https://scalpelmanchester.com,,scalpelmanchester.com,,,,,,,,,,Manchester,United Kingdom,2643123,,keep,keyword:keep,society
,https://ror.org/00haacj28,Sociedade Portuguesa de Doenças Infecciosas e Microbiologia Clínica*pt,active,other,Sociedade Portuguesa de Doencas Infecciosas e Microbiologia Clinica*es,Sociedade Portuguesa de Doenças Infecciosas e Microbiologia Clínica*pt,SPDIMC,https://spdimc.org,,spdimc.org,,,,,,,,,,Lisboa,Portugal,2267057,,keep,keyword:keep,sociedade
,https://ror.org/016ap3176,Societe entomologique de France*fr,active,other,,Societe entomologique de France*fr,,https://lasef.org,,lasef.org,,,,,,,,,,Paris,France,2988507,,keep,keyword:keep,societe
,https://ror.org/02ddw7220,Sociedad Uruguaya de Geologia*es,active,other,,Sociedad Uruguaya de Geologia*es,,https://sociedadgeologiauy.org,,sociedadgeologiauy.org,,,,,,,,,,Montevideo,Uruguay,3441575,,keep,keyword:keep,sociedad
,https://ror.org/02zt6st28,"Religious Educators Association of the Philippines, Inc.*en",active,other,"REAP, Inc.*pl;Religious Educators Association of the Philippines*en","Religious Educators Association of the Philippines, Inc.*en",,https://reapph.org,,reapph.org,,,,,,,,,,Manila,Philippines,1701668,,keep,keyword:keep,association
,https://ror.org/0396ck681,Scientific Oasis*en,active,other,Regional Association for Security and Crisis Management*en,Scientific Oasis*en,,https://scientificoasis.org,,scientificoasis.org,,,,,,,,,,Belgrade,Serbia,792680,,keep,keyword:keep,association
,https://ror.org/02szsz613,Association of Rice Research Workers*en,active,other,,Association of Rice Research Workers*en,,https://arrworyza.com,,arrworyza.com,,,,,,,,,,Cuttack,India,1273780,,keep,keyword:keep,association
,https://ror.org/02z9s7e27,Geological Society of South Africa*en,active,other,,Geological Society of South Africa*en,,https://www.gssa.org.za,,gssa.org.za,,,,,,,,,,Johannesburg,South Africa,993800,,keep,keyword:keep,society
,https://ror.org/04m6e2730,Nigerian Medical Association Sokoto State Branch*en,active,other,Association of Specialists Medical Doctors in Academics (ASMEDA) Sokoto State Chapter*en,Nigerian Medical Association Sokoto State Branch*en,,https://www.nmasokoto.org,,nmasokoto.org,,,,,,,,,,Sokoto,Nigeria,2322911,,keep,keyword:keep,association
,https://ror.org/03zjb4595,Korean Securities Association*en,active,other,,Korean Securities Association*en,,https://apjfs.org,,apjfs.org,,,,,,,,,,Seoul,"Korea, Republic of",1835848,,keep,keyword:keep,association
,https://ror.org/02ny4k044,Asociación Física Argentina*es,active,other,Argentine Physics Association*en;Asociacion Fisica Argentina*es;Asociación Física Argentina (AFA)*es,Asociación Física Argentina*es,,https://www.fisica.org.ar,,fisica.org.ar,,,,,,,,,,La Plata,Argentina,3430863,,keep,keyword:keep,association
,https://ror.org/00dyg4f15,Association scientifique et technique pour l'eau et l'environnement*fr,active,other,,Association scientifique et technique pour l'eau et l'environnement*fr,,https://www.astee.org,,astee.org,,,,,,,,,,COURBEVOIE CEDEX,France,3023141,,keep,keyword:keep,association
,https://ror.org/02k1ca410,Gesellschaft fur deutsche Sprache e. V.*de,active,other,Gesellschaft fur deutsche Sprache*de,Gesellschaft fur deutsche Sprache e. V.*de,,https://gfds.de,,gfds.de,,,,,,,,,,Wiesbaden,Germany,2809346,,keep,keyword:keep,gesellschaft
,https://ror.org/05eq4d095,National Association of Scholars*en,active,other,,National Association of Scholars*en,,https://www.nas.org,,nas.org,,,,,,,,,,New York,United States,5128581,,keep,keyword:keep,association
,https://ror.org/05qcm3a05,Koninklijke Nederlandse Oudheidkundige Bond*nl,active,other,,Koninklijke Nederlandse Oudheidkundige Bond*nl,,https://knob.nl,,knob.nl,,,,,,,,,,Delft,Netherlands,2757345,,keep,keyword:keep,bond
,https://ror.org/049pqjc23,Australian Society of Plastic Surgeons*en,active,other,,Australian Society of Plastic Surgeons*en,,https://www.plasticsurgery.org.au,,plasticsurgery.org.au,,,,,,,,,,St Leonards,Australia,2150654,,keep,keyword:keep,society
,https://ror.org/05yk9h240,Korean Society of Clinical Toxicology*en,active,other,,Korean Society of Clinical Toxicology*en,,https://jksct.or.kr,,jksct.or.kr,,,,,,,,,,Seoul,"Korea, Republic of",1835848,,keep,keyword:keep,society
,https://ror.org/00p9v0d43,Vereniging voor Onderwijs Research*nl,active,other,,Vereniging voor Onderwijs Research*nl,,https://www.vorsite.nl,,vorsite.nl,,,,,,,,,,Leiden,Netherlands,2751773,,keep,keyword:keep,vereniging
,https://ror.org/045kv7r14,Hrvatsko Agronomsko Drustvo*bs,active,other,,Hrvatsko Agronomsko Drustvo*bs,,https://agronomsko.hr,,agronomsko.hr,,,,,,,,,,Zagreb,Croatia,3186886,,keep,keyword:keep,drustvo
,https://ror.org/03pcr2847,Bangladesh Society for Study of Pain*en,active,other,,Bangladesh Society for Study of Pain*en,BSSP,https://bjpain.org,,bjpain.org,,,,,,,,,,Dhaka,Bangladesh,1185241,,keep,keyword:keep,society
,https://ror.org/03hgrpa76,Associacao das Universidades de Lingua Portuguesa*pt,active,other,,Associacao das Universidades de Lingua Portuguesa*pt,AULP,https://www.aulp.org,,aulp.org,,,,,,,,,,Lisboa,Portugal,2267057,,keep,keyword:keep,associacao
,https://ror.org/01jacpk87,The Indian Society of Genetics and Plant Breeding*en,active,other,Indian Society of Genetics and Plant Breeding*en,The Indian Society of Genetics and Plant Breeding*en,,https://www.isgpb.org,,isgpb.org,,,,,,,,,,New Delhi,India,1261481,,keep,keyword:keep,society
,https://ror.org/05aytp676,Malaysian Paediatric Association*en,active,other,Persatuan Pediatrik Malaysia*ms,Malaysian Paediatric Association*en,,https://mpaeds.my,,mpaeds.my,,,,,,,,,,Jalan Raja Muda Abdul Aziz,Malaysia,1735161,,keep,keyword:keep,association
,https://ror.org/03819ah79,The Entomological Society of India*en,active,other,Entomological Society of India*en,The Entomological Society of India*en,,http://www.entosocindia.org,,entosocindia.org,,,,,,,,,,New Delhi,India,1261481,,keep,keyword:keep,society
,https://ror.org/05ycwbs98,Ansari Education and Research Society*en,active,other,,Ansari Education and Research Society*en,,https://aers.org.in,,aers.org.in,,,,,,,,,,Bhopal,India,1275841,,keep,keyword:keep,society
,https://ror.org/04scrfq64,Asociación de Filosofía Eikasia*gl,active,other,Asociacion de Filosofia Eikasia*ca,Asociación de Filosofía Eikasia*gl,,https://revistadefilosofia.org,,revistadefilosofia.org,,,,,,,,,,Oviedo,Spain,3114711,,keep,keyword:keep,asociacion
,https://ror.org/0307ytj68,Sociedad Ecuatoriana de Reumatología*es,active,other,Sociedad Ecuatoriana de Reumatologia*es;Ecuadorian Society of Rheumatology*en,Sociedad Ecuatoriana de Reumatología*es,,https://reumatologiaaldia.com,,reumatologiaaldia.com,,,,,,,,,,Guayaquil,Ecuador,3657509,,keep,keyword:keep,sociedad
,https://ror.org/03vqah627,Sociedade Brasileira de Psicanalise de Ribeirao Preto*pt,active,other,,Sociedade Brasileira de Psicanalise de Ribeirao Preto*pt,,http://www.sbprp.org.br,,sbprp.org.br,,,,,,,,,,Ribeirao Preto,Brazil,3451328,,keep,keyword:keep,sociedade
,https://ror.org/04x1pw095,Slovenian Chemical Society*en,active,other,,Slovenian Chemical Society*en,,http://chem-soc.si,,chem-soc.si,,,,,,,,,,Ljubljana,Slovenia,3196359,,keep,keyword:keep,society
,https://ror.org/025aqfa20,Croatian Statistical Association*en,active,other,Hrvatsko Statističko Društvo*hr;Hrvatsko Statisticko Drustvo*bs,Croatian Statistical Association*en,,http://hsd-stat.hr,,hsd-stat.hr,,,,,,,,,,Zagreb,Croatia,3186886,,keep,keyword:keep,association
,https://ror.org/051h4an36,Scientific-Professional Society for Disaster Risk Management*en,active,other,Naučno-stručno društvo za upravljanje rizicima u vanrednim situacijama*sr,Scientific-Professional Society for Disaster Risk Management*en,SPS-DRM,https://www.upravljanje-rizicima.com,,upravljanje-rizicima.com,,,,,,,,,,Belgrade,Serbia,792680,,keep,keyword:keep,drustvo
,https://ror.org/03vgk6t60,Polish Evaluation Society*en,active,other,Polskie Towarzystwo Ewaluacyjne*pl,Polish Evaluation Society*en,,https://pte.org.pl,,pte.org.pl,,,,,,,,,,Warszawa,Poland,756135,,keep,keyword:keep,towarzystwo
,https://ror.org/0432ey460,Indian Ecological Society*en,active,other,,Indian Ecological Society*en,IES,https://indianecologicalsociety.com,,indianecologicalsociety.com,,,,,,,,,,Ludhiana,India,1264728,,keep,keyword:keep,society
,https://ror.org/05se3hk05,Indian Phytopathological Society*en,active,other,,Indian Phytopathological Society*en,,https://www.ipsdis.org,,ipsdis.org,,,,,,,,,,New Delhi,India,1261481,,keep,keyword:keep,society
,https://ror.org/0142nnj03,European Association on Antennas and Propagation*en,active,other,,European Association on Antennas and Propagation*en,,https://www.euraap.org,,euraap.org,,,,,,,,,,Brussels,Belgium,2800866,,keep,keyword:keep,association
,https://ror.org/010tjq846,Association of University Professors of Ophthalmology*en,active,other,,Association of University Professors of Ophthalmology*en,,http://aupo.org,,aupo.org,,,,,,,,,,San Francisco,United States,5391959,,keep,keyword:keep,association
,https://ror.org/006ydbs22,The Trained Nurses Association of India*en,active,other,Trained Nurses Association of India*en,The Trained Nurses Association of India*en,,https://www.tnaionline.org,,tnaionline.org,,,,,,,,,,New Delhi,India,1261481,,keep,keyword:keep,association
,https://ror.org/02vj0ze03,Asosiasi Ilmu Hubungan Internasional Indonesia*id,active,other,,Asosiasi Ilmu Hubungan Internasional Indonesia*id,,https://www.aihii.or.id,,aihii.or.id,,,,,,,,,,Bandung,Indonesia,1650357,,keep,keyword:keep,asosiasi
,https://ror.org/04ynpzs18,Associacao Brasileira de Ensino Odontologico ABENO*pt,active,other,,Associacao Brasileira de Ensino Odontologico ABENO*pt,,https://www.abeno.org.br,,abeno.org.br,,,,,,,,,,Florianopolis,Brazil,3463237,,keep,keyword:keep,associacao
,https://ror.org/00f4wbn15,British Veterinary Nursing Association*en,active,other,,British Veterinary Nursing Association*en,BVNA,https://www.bvna.org.uk,,bvna.org.uk,,,,,,,,,,Harlow,United Kingdom,2647461,,keep,keyword:keep,association
,https://ror.org/0464pz965,Saudi Toxicology Society*en,active,other,,Saudi Toxicology Society*en,,https://uqu.edu.sa/en/s.toxicology.s,,,,,,,,,,,,Makkah,Saudi Arabia,105343,,keep,keyword:keep,society
,https://ror.org/04rkjgq75,Pakistan Society of Food Scientists and Technologists (PSFST)*en,active,other,,Pakistan Society of Food Scientists and Technologists (PSFST)*en,PSFST,https://www.psfst.org,,psfst.org,,,,,,,,,,Faisalabad,Pakistan,1179400,,keep,keyword:keep,society
,https://ror.org/00khk9g79,Sociedad Peruana de Medicina Interna*es,active,other,,Sociedad Peruana de Medicina Interna*es,SPMI,https://www.sociedadperuanademedicinainterna.org.pe,,sociedadperuanademedicinainterna.org.pe,,,,,,,,,,Lima,Peru,3936456,,keep,keyword:keep,sociedad
,https://ror.org/039eykr65,Bangladesh Gastroenterology Society (BGS)*en,active,other,,Bangladesh Gastroenterology Society (BGS)*en,,https://bgs-bd.com,,bgs-bd.com,,,,,,,,,,Dhaka,Bangladesh,1185241,,keep,keyword:keep,society
,https://ror.org/00qzd8x46,Psychological Association of the Philippines*en,active,other,,Psychological Association of the Philippines*en,,http://www.pap.ph,,pap.ph,,,,,,,,,,Diliman Quezon City,Philippines,10231412,,keep,keyword:keep,association
,https://ror.org/023vcf167,The Society of Sigma Gamma Epsilon*en,active,other,Sigma Gamma Epsilon*en;Society of Sigma Gamma Epsilon*en,The Society of Sigma Gamma Epsilon*en,,https://www.sigmagammaepsilon.com,,sigmagammaepsilon.com,,,,,,,,,,Cedar Falls,United States,4850699,,keep,keyword:keep,society
,https://ror.org/0312eq483,Asian Association for Substance Abuse Research*en,active,other,,Asian Association for Substance Abuse Research*en,亞洲藥物濫用研究學會,http://www.aasar.asia,,aasar.asia,,,,,,,,,,Taipa,Macao,1821263,,keep,keyword:keep,association
,https://ror.org/03qrvbk70,Croatian Ethnological Society*en,active,other,,Croatian Ethnological Society*en,,https://hrvatskoetnoloskodrustvo.hr,,hrvatskoetnoloskodrustvo.hr,,,,,,,,,,Zagreb,Croatia,3186886,,keep,keyword:keep,society
,https://ror.org/03504yg39,Aquatic Plant Management Society*en,active,other,,Aquatic Plant Management Society*en,,https://apms.org,,apms.org,,,,,,,,,,Holly Springs,United States,4471641,,keep,keyword:keep,society
,https://ror.org/01pankd27,Asociación Española de Enfermería en Cardiología*es,active,other,Asociacion Espanola de Enfermeria en Cardiologia*es,Asociación Española de Enfermería en Cardiología*es,,http://enfermeriaencardiologia.com,,enfermeriaencardiologia.com,,,,,,,,,,Madrid,Spain,3117735,,keep,keyword:keep,asociacion
,https://ror.org/046b3aj78,Asosiasi Mahasiswa dan Dosen Indonesia*id,active,other,,Asosiasi Mahasiswa dan Dosen Indonesia*id,AMDI,https://amdi.or.id,,amdi.or.id,,,,,,,,,,Cirebon,Indonesia,1646170,,keep,keyword:keep,asosiasi
,https://ror.org/03bar3y72,Association for Family and Society Scientists*en,active,other,,Association for Family and Society Scientists*en,AFASS,https://afass.org.ng,,afass.org.ng,,,,,,,,,,Nsukka,Nigeria,2328684,,keep,keyword:keep,association
,https://ror.org/05jrgvs12,Societa di Ortoflorofrutticoltura Italiana (SOI)*it,active,other,,Societa di Ortoflorofrutticoltura Italiana (SOI)*it,,https://www.soihs.it,,soihs.it,,,,,,,,,,Sesto Fiorentino,Italy,3166601,,keep,keyword:keep,societa
,https://ror.org/04dpc0r30,Associacao Internacional de Lusitanistas*es,active,other,,Associacao Internacional de Lusitanistas*es,,http://lusitanistasail.org,,lusitanistasail.org,,,,,,,,,,Coimbra,Portugal,2740637,,keep,keyword:keep,associacao
,https://ror.org/007ve1c97,Sociedad de Obstetricia y Ginecologia de Venezuela*es,active,other,,Sociedad de Obstetricia y Ginecologia de Venezuela*es,,https://www.sogvzla.org,,sogvzla.org,,,,,,,,,,Caracas,"Venezuela, Bolivarian Republic of",3646738,,keep,keyword:keep,sociedad
,https://ror.org/04wsmk463,PERGIZI PANGAN Indonesia*id,active,other,Food and Nutrition Society of Indonesia*en,PERGIZI PANGAN Indonesia*id,,https://pergizi.org,,pergizi.org,,,,,,,,,,Bogor,Indonesia,1648473,,keep,keyword:keep,society
,https://ror.org/000vd9138,Israel Chemical Society (ICS)*en,active,other,,Israel Chemical Society (ICS)*en,,https://www.chemistry.org.il,,chemistry.org.il,,,,,,,,,,Haifa,Israel,294801,,keep,keyword:keep,society
,https://ror.org/0564ekf76,Sociedad Espanola de Imagen Cardiaca*es,active,other,,Sociedad Espanola de Imagen Cardiaca*es,,https://www.ecocardio.com,,ecocardio.com,,,,,,,,,,Madrid,Spain,3117735,,keep,keyword:keep,sociedad
